group,rank,recommended,taxon_id,common_name,scientific_name,countries_with_records,observation_count,review_note
reptiles,377,no,104487,Ethiopian Blind Snake,Letheobia somalica,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,378,no,797704,Central African Forest File Snake,Limaformosa savorgnani,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,379,no,539940,Speckled wolf snake,Lycophidion meleagre,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,380,no,34302,Broadley’s dwarf gecko,Lygodactylus broadleyi,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,381,no,29373,Eastern crowned smooth snake,Meizodon regularis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,382,no,30488,Mozambique Spitting Cobra,Naja mossambica,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,383,no,1129117,Panaspis annettesabinae,Panaspis annettesabinae,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,384,no,560432,Somalian Helmeted Terrapin,Pelomedusa somalica,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,385,no,35775,Philipps’ Shield-backed Lizard,Philochortus phillipsi,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,386,no,35782,Southern Shield-backed Lizard,Philochortus rudolfensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,387,no,29092,Bequaert's Green Snake,Philothamnus bequaerti,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,388,no,540113,Taylor’s Racer,Platyceps taylori,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,389,no,116545,Yellow-necked Snake-Eater,Polemon fulvicollis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,390,no,28970,Beautiful Sand snake,Psammophis pulcher,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,391,no,28966,Forskal Sand Snake,Psammophis schokari,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,392,no,28948,Mole Snake,Pseudaspis cana,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,393,no,32158,Ball Python,Python regius,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,394,no,111635,Beraducci’s pygmy chameleon,Rhampholeon beraduccii,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,395,no,1676761,Mountains of the Moon Pygmy Chameleon,Rhampholeon monteslunae,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,396,no,32992,Zomba Beardless Pygmy Chameleon,Rieppeleon brachyurus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,397,no,28727,Ethiopian hook-nosed snake,Scaphiophis raffreyi,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,398,no,114282,Guinea Mabuya,Trachylepis albilabris,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,399,no,488688,Ituri Forest Chameleon,Trioceros ituriensis,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,400,no,33548,Parker’s Pigmy Gecko,Tropiocolotes somalicus,1,2,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,401,no,35437,Bosc’s Fringe-toed lizard,Acanthodactylus boskianus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,402,no,37297,Percival's Legless Skink,Acontias percivali,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,403,no,32694,Blanfords Blind-snake,Afrotyphlops blanfordii,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,404,no,68556,Ground Agama,Agama aculeata,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,405,no,31136,Kirk's Rock Agama,Agama kirkii,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,406,no,1250261,Marsabit Rock Agama,Agama wachirai,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,407,no,26493,Mpwapwa Purple-glossed Snake,Amblyodipsas dimidiata,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,408,no,26471,Dull Purple-glossed Snake,Amblyodipsas unicolor,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,409,no,1403181,Chyulu Hills Hook-toed Gecko,Ancylodactylus chyuluensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,410,no,1403176,Kenya Hook-toed Gecko,Ancylodactylus kenyaensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,411,no,1403175,Ancylodactylus kituiensis,Ancylodactylus kituiensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,412,no,1403173,Ancylodactylus laikipiensis,Ancylodactylus laikipiensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,413,no,1403172,Ancylodactylus mathewsensis,Ancylodactylus mathewsensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,414,no,1403169,Sternfeld's Gecko,Ancylodactylus quattuorseriatus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,415,no,36514,Green Anole,Anolis carolinensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,416,no,29754,Olive House Snake,Boaedon olivaceus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,417,no,558844,Boaedon perisilvestris,Boaedon perisilvestris,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,418,no,539397,Radford's House Snake,Boaedon radfordi,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,419,no,39665,Loggerhead Sea Turtle,Caretta caretta,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,420,no,27322,African Banded Snake,Chamaelycus fasciatus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,421,no,145996,Zambian Grass Lizard,Chamaesaura miopropus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,422,no,34161,Turner's Thick-toed Gecko,Chondrodactylus turneri,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,423,no,33057,Ethiopian Girdled Lizard,Cordylus rivae,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,424,no,39544,Senegal Flapshell Turtle,Cyclanorbis senegalensis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,425,no,35367,Rock Lizard,Darevskia saxicola,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,426,no,99124,Confusing Egg Eater,Dasypeltis confusa,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,427,no,26523,Shreve's Tree Snake,Dipsadoboa shrevei,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,428,no,26508,Weiler's Tree Snake,Dipsadoboa weileri,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,429,no,1403132,Dispholidus pembae,Dispholidus pembae,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,430,no,797663,Roman's Carpet Viper,Echis romani,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,431,no,99744,Boulenger's Garter Snake,Elapsoidea boulengeri,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,432,no,38419,Western Forest Feylinia,Feylinia currori,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,433,no,34570,Bridled Forest Gecko,Gonatodes humeralis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,434,no,34529,White-spotted Half-toed Gecko,Hemidactylus albopunctatus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,435,no,34487,Andersson's Leaf-toed Gecko,Hemidactylus laticaudatus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,436,no,34477,Farquhar Half-toed Gecko,Hemidactylus mercatorius,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,437,no,518134,Galgala Half-toed Gecko,Hemidactylus pauciporosus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,438,no,34452,Smith's Leaf-toed Gecko,Hemidactylus smithi,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,439,no,34443,Mocquard's Leaf-toed Gecko,Hemidactylus tropidolepis,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
reptiles,440,no,34435,Mediterranean House Gecko,Hemidactylus turcicus,1,1,"iNaturalist regional candidate only; review habitat fit, introduced status and game value before inclusion."
